doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,227,1,37,PRON,PER,224.0,2.0,2.0,PRON,,,,,,0.5909090909090909,0.2727272727272727,0.13636363636363635,0.0,0.0,0.0,,,,,,,44.0,12.0,,,,0.06818181818181818,0.8636363636363636,0.06818181818181818,,,,4.510741233825684,,,,1.4481956400460243,0.6747757196426392,me,"MR. VILLARS_2
my good Sir_1
you_9
your_2
dear Sir_1
Your_1
I_15
my_7
myself_2
me_2
My friend_1
Villars_1
",61.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,228,16,37,PRON,PER,226.0,1.0,1.0,PROP,,,,,,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,,,,,,,24.0,4.0,,,,0.08333333333333333,0.8333333333333334,0.08333333333333333,,,,5.332805633544922,,,,1.0223827180935046,0.8379226326942444,his,"her first husband_1
Mr. Evelyn_2
his_9
His_1
him_1
he_4
He_1
My_1
your_2
a father_1
me_1
",31.0,,,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,c,c_o,229,9,37,NOM,PER,216.0,12.0,4.0,PRON,,,,,,0.0,0.0,0.5238095238095238,0.0,0.0,0.47619047619047616,,,,,,,21.0,12.0,,,,0.09523809523809523,0.5238095238095238,0.38095238095238093,,,,-1.1259355545043945,0.0,0.0,1.0,2.354939717580679,0.4543803930282593,his daughter 's person,"the late Lady Belmont_1
her ill-advised daughter_1
her_8
she_2
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
",66.0,,,0.5
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,230,9,37,PRON,PER,229.0,0.0,0.0,NOM,,,,,,0.45454545454545453,0.045454545454545456,0.5,0.0,0.0,0.0,,,,,,,22.0,13.0,,,,0.09090909090909091,0.5,0.4090909090909091,,,,4.135245323181152,,,,1.8391893030015332,0.6586662530899048,her,"the late Lady Belmont_1
her ill-advised daughter_1
her_8
she_2
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
",66.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,231,1,37,PRON,PER,227.0,3.0,2.0,PRON,,,,,,0.6,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0,,,,,,,45.0,12.0,,,,0.06666666666666667,0.8666666666666667,0.06666666666666667,,,,4.760654449462891,,,,1.3350695832285437,0.7253694534301758,me,"MR. VILLARS_2
my good Sir_1
you_9
your_2
dear Sir_1
Your_1
I_15
my_7
myself_2
me_3
My friend_1
Villars_1
",61.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,232,9,37,PRON,PER,230.0,1.0,1.0,PRON,,,,,,0.4782608695652174,0.043478260869565216,0.4782608695652174,0.0,0.0,0.0,,,,,,,23.0,13.0,,,,0.08695652173913043,0.5217391304347826,0.391304347826087,,,,4.166605472564697,,,,2.0708953354768815,0.6007227897644043,her,"the late Lady Belmont_1
her ill-advised daughter_1
her_9
she_2
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
",66.0,,,0.6
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,233,9,37,PRON,PER,232.0,0.0,0.0,PRON,,,,,,0.5,0.041666666666666664,0.4583333333333333,0.0,0.0,0.0,,,,,,,24.0,13.0,,,,0.08333333333333333,0.5416666666666666,0.375,,,,4.411843299865723,,,,1.7036836032363656,0.6920905113220215,she,"the late Lady Belmont_1
her ill-advised daughter_1
her_10
she_2
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
",66.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,234,9,37,PRON,PER,233.0,0.0,0.0,PRON,,,,,,0.52,0.04,0.44,0.0,0.0,0.0,,,,,,,25.0,13.0,,,,0.08,0.56,0.36,,,,4.1818084716796875,,,,1.8095662427168755,0.6698482036590576,herself,"the late Lady Belmont_1
her ill-advised daughter_1
her_10
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
",66.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,235,16,37,PRON,PER,228.0,6.0,2.0,PRON,,,,,,0.68,0.16,0.16,0.0,0.0,0.0,,,,,,,25.0,4.0,,,,0.08,0.84,0.08,,,,4.890318393707275,,,,1.119118147241314,0.819402277469635,he,"her first husband_1
Mr. Evelyn_2
his_10
His_1
him_1
he_4
He_1
My_1
your_2
a father_1
me_1
",31.0,,,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,236,9,37,PRON,PER,234.0,1.0,1.0,PRON,,,,,,0.5384615384615384,0.038461538461538464,0.4230769230769231,0.0,0.0,0.0,,,,,,,26.0,13.0,,,,0.07692307692307693,0.5769230769230769,0.34615384615384615,,,,4.728997230529785,,,,1.5485502988114757,0.7233180403709412,her,"the late Lady Belmont_1
her ill-advised daughter_1
her_10
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
",66.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,237,9,37,PRON,PER,236.0,0.0,0.0,PRON,,,,,,0.5555555555555556,0.037037037037037035,0.4074074074074074,0.0,0.0,0.0,,,,,,,27.0,13.0,,,,0.07407407407407407,0.5925925925925926,0.3333333333333333,,,,4.827083110809326,,,,1.2842547976452188,0.7790879011154175,her,"the late Lady Belmont_1
her ill-advised daughter_1
her_11
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
",66.0,,,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,c,c_c,238,8,37,NOM,PER,24.0,213.0,33.0,NOM,202.0,35.0,6.0,NOM,PER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7704918032786885,0.0,0.0,0.22950819672131148,1.0,0.0,PER,61.0,5.0,0.0,0.0,1.0,0.14754098360655737,0.7704918032786885,0.08196721311475409,-1.7904424667358398,0.22046613693237305,0.1081080436706543,3.0,2.5631513584173935,0.23950037360191345,her mother,"her much injured daughter_1
",3.0,"Madame Duval_9
she_19
her_22
She_3
Her_1
This woman_1
herself_2
this unworthy woman_1
this wretched woman_1
her grand-mother_1
his wife_1
",77.0,0.2
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,239,16,37,PRON,PER,235.0,3.0,2.0,PRON,,,,,,0.6923076923076923,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,,,,,,,26.0,4.0,,,,0.07692307692307693,0.8461538461538461,0.07692307692307693,,,,5.808090686798096,,,,0.7780934826963932,0.8823193311691284,he,"her first husband_1
Mr. Evelyn_2
his_10
His_1
him_1
he_5
He_1
My_1
your_2
a father_1
me_1
",31.0,,,0.9
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,240,9,37,PRON,PER,237.0,2.0,2.0,PRON,,,,,,0.5714285714285714,0.03571428571428571,0.39285714285714285,0.0,0.0,0.0,,,,,,,28.0,13.0,,,,0.07142857142857142,0.6071428571428571,0.32142857142857145,,,,4.7538957595825195,,,,1.3930130569801211,0.7560504674911499,her,"the late Lady Belmont_1
her ill-advised daughter_1
her_12
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
",66.0,,,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,241,16,37,PRON,PER,239.0,1.0,1.0,PRON,,,,,,0.7037037037037037,0.14814814814814814,0.14814814814814814,0.0,0.0,0.0,,,,,,,27.0,4.0,,,,0.07407407407407407,0.8518518518518519,0.07407407407407407,,,,5.260737419128418,,,,0.820515295226488,0.8756921291351318,he,"her first husband_1
Mr. Evelyn_2
his_10
His_1
him_1
he_6
He_1
My_1
your_2
a father_1
me_1
",31.0,,,0.9
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,o,,242,37,37,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.013921779718879,0.37801072001457214,a woman low-bred and illiberal as Mrs. Evelyn,,,,,0.4
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,o,o_c,243,38,38,PROP,PER,,,,,202.0,40.0,8.0,NOM,PER,,,,,,,0.0,0.0,0.7704918032786885,0.0,0.0,0.22950819672131148,,,PER,61.0,5.0,,,,0.14754098360655737,0.7704918032786885,0.08196721311475409,,1.6354657411575317,1.3480726480484009,4.0,2.3342128932564212,0.24482107162475586,Mrs. Evelyn,,,"Madame Duval_9
she_19
her_22
She_3
Her_1
This woman_1
herself_2
this unworthy woman_1
this wretched woman_1
her grand-mother_1
his wife_1
",77.0,0.2
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,244,16,39,PRON,PER,241.0,2.0,2.0,PRON,,,,,,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,,,,,,,28.0,4.0,,,,0.07142857142857142,0.8571428571428571,0.07142857142857142,,,,4.897420883178711,,,,1.1967941605739232,0.8056480288505554,his,"her first husband_1
Mr. Evelyn_2
his_10
His_1
him_1
he_7
He_1
My_1
your_2
a father_1
me_1
",31.0,,,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,245,9,39,NOM,PER,240.0,4.0,3.0,PRON,,,,,,0.0,0.0,0.6206896551724138,0.0,0.034482758620689655,0.3448275862068966,,,,,,,29.0,13.0,,,,0.06896551724137931,0.6206896551724138,0.3103448275862069,,,,4.265491962432861,,,,1.7736093362427834,0.6650542616844177,his daughter,"the late Lady Belmont_1
her ill-advised daughter_1
her_13
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
",66.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,246,16,39,PRON,PER,244.0,1.0,1.0,PRON,,,,,,0.7241379310344828,0.13793103448275862,0.13793103448275862,0.0,0.0,0.0,,,,,,,29.0,4.0,,,,0.06896551724137931,0.8620689655172413,0.06896551724137931,,,,5.329716205596924,,,,0.801056689269598,0.8802191019058228,he,"her first husband_1
Mr. Evelyn_2
his_11
His_1
him_1
he_7
He_1
My_1
your_2
a father_1
me_1
",31.0,,,0.9
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,247,38,39,PRON,PER,243.0,3.0,2.0,PROP,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,,,,1.0,0.0,0.0,,,,4.144724369049072,,,,2.2041753366502927,0.36467885971069336,her,"Mrs. Evelyn_1
",4.0,,,0.4
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,248,38,39,PRON,PER,247.0,0.0,0.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,1.0,,,,0.5,0.5,0.0,,,,5.3049821853637695,,,,1.045143581556781,0.7880146503448486,her,"Mrs. Evelyn_1
her_1
",4.0,,,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,o,o_c,249,39,39,NOM,PER,,,,,245.0,3.0,2.0,NOM,PER,,,,,,,0.0,0.0,0.6,0.0,0.03333333333333333,0.36666666666666664,,,PER,30.0,13.0,,,,0.06666666666666667,0.6,0.3333333333333333,,2.8789145946502686,1.211936314900716,3.0,2.0531191145381933,0.582043468952179,her own child,,,"the late Lady Belmont_1
her ill-advised daughter_1
her_13
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
his daughter_1
",66.0,0.6
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,250,38,40,PRON,PER,248.0,1.0,1.0,PRON,,,,,,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,3.0,1.0,,,,0.3333333333333333,0.6666666666666666,0.0,,,,6.105202674865723,,,,0.8493410496957307,0.8536874055862427,her,"Mrs. Evelyn_1
her_2
",4.0,,,0.9
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,251,16,40,PRON,PER,246.0,4.0,2.0,PRON,,,,,,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,,,,,,,30.0,4.0,,,,0.06666666666666667,0.8666666666666667,0.06666666666666667,,,,4.6312737464904785,,,,1.1779772470207157,0.8104774951934814,him,"her first husband_1
Mr. Evelyn_2
his_11
His_1
him_1
he_8
He_1
My_1
your_2
a father_1
me_1
",31.0,,,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,c,c_c,252,6,40,NOM,PER,202.0,49.0,10.0,NOM,250.0,1.0,1.0,PRON,PER,0.0,0.0,0.7704918032786885,0.0,0.0,0.22950819672131148,0.0,0.0,0.75,0.0,0.0,0.25,61.0,5.0,PER,4.0,1.0,0.14754098360655737,0.7704918032786885,0.08196721311475409,0.25,0.75,0.0,1.917501449584961,4.5506157875061035,2.995958089828491,4.0,1.5407351094234782,0.6248542070388794,the mother,"Madame Duval_9
she_19
her_22
She_3
Her_1
This woman_1
herself_2
this unworthy woman_1
this wretched woman_1
her grand-mother_1
his wife_1
",77.0,"Mrs. Evelyn_1
her_3
",4.0,0.6
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,c,c_c,253,6,40,PRON,PER,252.0,0.0,0.0,NOM,250.0,2.0,2.0,PRON,PER,0.7580645161290323,0.0,0.24193548387096775,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,62.0,6.0,PER,4.0,1.0,0.14516129032258066,0.7580645161290323,0.0967741935483871,0.25,0.75,0.0,3.6781351566314697,4.598736763000488,4.598736524581909,1.0,1.6265628942730386,0.5483433604240417,her,"Madame Duval_9
she_19
her_22
She_3
Her_1
This woman_1
herself_2
this unworthy woman_1
this wretched woman_1
her grand-mother_1
his wife_1
the mother_1
",77.0,"Mrs. Evelyn_1
her_3
",4.0,0.5
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,254,9,40,PROP,PER,245.0,8.0,4.0,NOM,,,,,,0.0,0.0,0.6,0.0,0.0,0.4,,,,,,,30.0,13.0,,,,0.06666666666666667,0.6,0.3333333333333333,,,,3.5021302700042725,,,,1.8230170503380032,0.6427984833717346,Miss Evelyn,"the late Lady Belmont_1
her ill-advised daughter_1
her_13
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
his daughter_1
",66.0,,,0.6
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,c,c_c,255,0,40,NOM,PER,174.0,80.0,18.0,NOM,166.0,88.0,19.0,PROP,PER,0.0,0.0,0.7333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,30.0,11.0,PER,5.0,0.0,0.1,0.7333333333333333,0.16666666666666666,0.4,0.0,0.6,0.5232649445533752,1.5852102041244507,1.374752014875412,2.0,2.3740219009669454,0.31052228808403015,Madam,"LADY HOWARD_2
my_3
I_8
me_4
you_2
My_1
Your most obedient friend and servant_1
M. HOWARD_1
YOUR_1
YOUR Ladyship_1
your_1
your Ladyship_1
Your_2
Your Ladyship_2
",37.0,"my daughter_1
Mirvan_1
Mrs. Mirvan_2
My daughter_1
",5.0,0.3
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,256,9,40,PRON,PER,254.0,1.0,1.0,PROP,,,,,,0.5483870967741935,0.03225806451612903,0.41935483870967744,0.0,0.0,0.0,,,,,,,31.0,13.0,,,,0.0967741935483871,0.5806451612903226,0.3225806451612903,,,,4.424373626708984,,,,1.4133016473538234,0.7589174509048462,her,"the late Lady Belmont_1
her ill-advised daughter_1
her_13
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
his daughter_1
Miss Evelyn_1
",66.0,,,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,257,1,40,PRON,PER,231.0,25.0,8.0,PRON,,,,,,0.6086956521739131,0.2608695652173913,0.13043478260869565,0.0,0.0,0.0,,,,,,,46.0,12.0,,,,0.06521739130434782,0.8695652173913043,0.06521739130434782,,,,3.9828569889068604,,,,1.5070952270170157,0.6359248757362366,my,"MR. VILLARS_2
my good Sir_1
you_9
your_2
dear Sir_1
Your_1
I_15
my_7
myself_2
me_4
My friend_1
Villars_1
",61.0,,,0.6
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,258,1,40,PRON,PER,257.0,0.0,0.0,PRON,,,,,,0.6170212765957447,0.2553191489361702,0.1276595744680851,0.0,0.0,0.0,,,,,,,47.0,12.0,,,,0.06382978723404255,0.8723404255319149,0.06382978723404255,,,,4.647601127624512,,,,1.4383714394897427,0.6742272973060608,my,"MR. VILLARS_2
my good Sir_1
you_9
your_2
dear Sir_1
Your_1
I_15
my_8
myself_2
me_4
My friend_1
Villars_1
",61.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,259,1,40,PRON,PER,258.0,0.0,0.0,PRON,,,,,,0.625,0.25,0.125,0.0,0.0,0.0,,,,,,,48.0,12.0,,,,0.0625,0.875,0.0625,,,,3.986611843109131,,,,1.5128915772286087,0.6341485381126404,I,"MR. VILLARS_2
my good Sir_1
you_9
your_2
dear Sir_1
Your_1
I_15
my_9
myself_2
me_4
My friend_1
Villars_1
",61.0,,,0.6
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,260,0,40,PRON,PER,255.0,4.0,2.0,NOM,,,,,,0.1935483870967742,0.5161290322580645,0.2903225806451613,0.0,0.0,0.0,,,,,,,31.0,12.0,,,,0.0967741935483871,0.7096774193548387,0.1935483870967742,,,,0.9528620839118958,,,,2.322423848466538,0.32624557614326477,your,"LADY HOWARD_2
my_3
I_8
me_4
you_2
My_1
Your most obedient friend and servant_1
M. HOWARD_1
YOUR_1
YOUR Ladyship_1
your_1
your Ladyship_1
Your_2
Your Ladyship_2
Madam_1
",37.0,,,0.3
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,c,c_c,261,0,40,NOM,PER,260.0,0.0,0.0,PRON,166.0,94.0,19.0,PROP,PER,0.0,0.0,0.71875,0.125,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,1.0,32.0,12.0,PER,5.0,0.0,0.09375,0.71875,0.1875,0.4,0.0,0.6,0.39120790362358093,0.45000529289245605,0.45000532269477844,1.0,2.5181282032443186,0.22628577053546906,your Ladyship,"LADY HOWARD_2
my_3
I_8
me_4
you_2
My_1
Your most obedient friend and servant_1
M. HOWARD_1
YOUR_1
YOUR Ladyship_1
your_2
your Ladyship_1
Your_2
Your Ladyship_2
Madam_1
",37.0,"my daughter_1
Mirvan_1
Mrs. Mirvan_2
My daughter_1
",5.0,0.2
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,262,9,40,NOM,PER,256.0,5.0,2.0,PRON,,,,,,0.0,0.0,0.59375,0.0,0.0,0.40625,,,,,,,32.0,13.0,,,,0.09375,0.59375,0.3125,,,,3.8035173416137695,,,,1.4338142873810933,0.7096602320671082,that excellent young creature,"the late Lady Belmont_1
her ill-advised daughter_1
her_14
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
his daughter_1
Miss Evelyn_1
",66.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,263,9,40,PRON,PER,262.0,0.0,0.0,NOM,,,,,,0.5454545454545454,0.030303030303030304,0.42424242424242425,0.0,0.0,0.0,,,,,,,33.0,13.0,,,,0.09090909090909091,0.5757575757575758,0.3333333333333333,,,,5.001579284667969,,,,1.315228099732638,0.7785105109214783,She,"the late Lady Belmont_1
her ill-advised daughter_1
her_14
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
his daughter_1
Miss Evelyn_1
that excellent young creature_1
",66.0,,,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,264,1,40,PRON,PER,259.0,4.0,2.0,PRON,,,,,,0.6326530612244898,0.24489795918367346,0.12244897959183673,0.0,0.0,0.0,,,,,,,49.0,12.0,,,,0.061224489795918366,0.8775510204081632,0.061224489795918366,,,,5.026581764221191,,,,1.2838507545002704,0.673966646194458,me,"MR. VILLARS_2
my good Sir_1
you_9
your_2
dear Sir_1
Your_1
I_16
my_9
myself_2
me_4
My friend_1
Villars_1
",61.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,c,c_c,265,1,40,PRON,PER,264.0,0.0,0.0,PRON,263.0,1.0,1.0,PRON,PER,0.0,0.88,0.12,0.0,0.0,0.0,0.5588235294117647,0.029411764705882353,0.4117647058823529,0.0,0.0,0.0,50.0,12.0,PER,34.0,13.0,0.06,0.88,0.06,0.08823529411764706,0.5882352941176471,0.3235294117647059,0.3923049569129944,5.397400856018066,1.4978632032871246,6.0,0.9944777091029778,0.8440947532653809,her,"MR. VILLARS_2
my good Sir_1
you_9
your_2
dear Sir_1
Your_1
I_16
my_9
myself_2
me_5
My friend_1
Villars_1
",61.0,"the late Lady Belmont_1
her ill-advised daughter_1
her_14
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
his daughter_1
Miss Evelyn_1
that excellent young creature_1
She_1
",66.0,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,o,o_c,266,40,40,NOM,PER,,,,,251.0,14.0,4.0,PRON,PER,,,,,,,0.0,0.0,0.8709677419354839,0.0,0.03225806451612903,0.0967741935483871,,,PER,31.0,4.0,,,,0.06451612903225806,0.8709677419354839,0.06451612903225806,,3.044661283493042,3.044661283493042,1.0,1.3955986633909117,0.7568833231925964,her father,,,"her first husband_1
Mr. Evelyn_2
his_11
His_1
him_2
he_8
He_1
My_1
your_2
a father_1
me_1
",31.0,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,0,o,o_c,267,41,41,PROP,PER,,,,,250.0,16.0,6.0,PRON,PER,,,,,,,0.0,0.0,0.75,0.0,0.0,0.25,,,PER,4.0,1.0,,,,0.25,0.75,0.0,,4.919055461883545,1.8931312561035156,7.0,1.0634530369283839,0.7808496952056885,Mrs. Villars,,,"Mrs. Evelyn_1
her_3
",4.0,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,268,9,42,PRON,PER,263.0,4.0,3.0,PRON,,,,,,0.5588235294117647,0.029411764705882353,0.4117647058823529,0.0,0.0,0.0,,,,,,,34.0,13.0,,,,0.08823529411764706,0.5882352941176471,0.3235294117647059,,,,4.96026611328125,,,,1.4354465122197815,0.757442831993103,her,"the late Lady Belmont_1
her ill-advised daughter_1
her_14
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
his daughter_1
Miss Evelyn_1
that excellent young creature_1
She_1
",66.0,,,0.8
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,269,1,42,PRON,PER,265.0,3.0,3.0,PRON,,,,,,0.6274509803921569,0.2549019607843137,0.11764705882352941,0.0,0.0,0.0,,,,,,,51.0,13.0,,,,0.058823529411764705,0.8823529411764706,0.058823529411764705,,,,4.973209381103516,,,,1.3399210566872488,0.7086621522903442,me,"MR. VILLARS_2
my good Sir_1
you_9
your_2
dear Sir_1
Your_1
I_16
my_9
myself_2
me_5
My friend_1
Villars_1
her_1
",61.0,,,0.7
6053_evelina_or_the_history_of_a_young_ladys_entrance_into_the_world_brat_0,1,c,,270,9,42,PRON,PER,268.0,1.0,1.0,PRON,,,,,,0.5714285714285714,0.02857142857142857,0.4,0.0,0.0,0.0,,,,,,,35.0,13.0,,,,0.08571428571428572,0.6,0.3142857142857143,,,,5.280743598937988,,,,1.197767212950239,0.8065131902694702,she,"the late Lady Belmont_1
her ill-advised daughter_1
her_15
she_3
the unfortunate Lady Belmont_1
the child_1
this helpless orphan_1
the amiable girl_1
her grand-daughter_1
my ward_1
I_1
my young charge_1
his child_1
his daughter 's person_1
herself_1
his daughter_1
Miss Evelyn_1
that excellent young creature_1
She_1
",66.0,,,0.8
