doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
768_wuthering_heights_brat_0,1,c,,76,12,18,PRON,PER,71.0,4.0,1.0,PRON,,,,,,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,,,,,,,3.0,0.0,,,,0.6666666666666666,0.3333333333333333,0.0,,,,4.853699684143066,,,,1.0824062876571066,0.6563034653663635,he,"Joseph_2
he_1
",10.0,,,0.7
768_wuthering_heights_brat_0,1,c,,77,12,18,PRON,PER,76.0,0.0,0.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,4.0,0.0,,,,0.5,0.5,0.0,,,,5.233837127685547,,,,0.7701806787680067,0.8392577767372131,his,"Joseph_2
he_2
",10.0,,,0.8
768_wuthering_heights_brat_0,1,c,,78,12,18,PRON,PER,77.0,0.0,0.0,PRON,,,,,,0.6,0.0,0.4,0.0,0.0,0.0,,,,,,,5.0,0.0,,,,0.4,0.6,0.0,,,,5.580687046051025,,,,0.5772526035859251,0.8937227725982666,his,"Joseph_2
he_2
his_1
",10.0,,,0.9
768_wuthering_heights_brat_0,1,c,,79,0,18,PRON,PER,75.0,3.0,1.0,PRON,,,,,,0.8787878787878788,0.0,0.12121212121212122,0.0,0.0,0.0,,,,,,,33.0,3.0,,,,0.06060606060606061,0.8787878787878788,0.06060606060606061,,,,5.840230464935303,,,,0.30270406357501933,0.9566846489906311,my,"I_16
my_8
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,1.0
768_wuthering_heights_brat_0,0,o,o_c,80,18,18,PROP,FAC,,,,,39.0,40.0,11.0,PROP,FAC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,FAC,1.0,0.0,,,,1.0,0.0,0.0,,0.21825113892555237,0.21825113892555237,1.0,1.6783745744620446,0.4216594696044922,Wuthering Heights,,,"Thrushcross Grange_1
",1.0,0.4
768_wuthering_heights_brat_0,1,c,,81,6,19,PROP,PER,59.0,21.0,9.0,PRON,,,,,,0.0,0.0,0.7727272727272727,0.09090909090909091,0.0,0.13636363636363635,,,,,,,22.0,3.0,,,,0.09090909090909091,0.7727272727272727,0.13636363636363635,,,,3.370879650115967,,,,0.8937700914161036,0.8249794244766235,Mr. Heathcliff,"Mr. Heathcliff_2
A capital fellow_1
He_1
him_1
his_4
your_1
sir_1
you_2
my_1
he_4
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
",50.0,,,0.8
768_wuthering_heights_brat_0,0,c,c_c,82,18,19,NOM,FAC,80.0,1.0,1.0,PROP,39.0,42.0,12.0,PROP,FAC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,FAC,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8874581456184387,0.9505399465560913,0.9505400061607361,1.0,1.7646358660587103,0.3498273491859436,Mr. Heathcliff 's dwelling,"Wuthering Heights_1
",6.0,"Thrushcross Grange_1
",1.0,0.3
768_wuthering_heights_brat_0,1,o,,83,19,19,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5659515325458682,0.9073255062103271,they,,,,,0.9
768_wuthering_heights_brat_0,1,o,,84,20,20,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3219774326308955,0.7300416827201843,the end of the house,,,,,0.7
768_wuthering_heights_brat_0,0,c,c_c,85,18,21,NOM,FAC,82.0,2.0,2.0,NOM,39.0,45.0,14.0,PROP,FAC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,FAC,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,2.3752849102020264,2.5179803371429443,2.5179803371429443,1.0,2.1022012708628304,0.3326936364173889,the house,"Wuthering Heights_1
Mr. Heathcliff 's dwelling_1
",6.0,"Thrushcross Grange_1
",1.0,0.3
768_wuthering_heights_brat_0,1,o,,86,21,21,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49477037880570185,0.9226436614990234,the architect,,,,,0.9
768_wuthering_heights_brat_0,1,c,,87,18,22,PRON,FAC,85.0,1.0,1.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,3.0,3.0,,,,0.3333333333333333,0.0,0.6666666666666666,,,,4.112762928009033,,,,1.5941415696122436,0.5472539067268372,it,"Wuthering Heights_1
Mr. Heathcliff 's dwelling_1
the house_1
",6.0,,,0.5
768_wuthering_heights_brat_0,0,o,o_c,88,22,22,NOM,FAC,,,,,84.0,3.0,2.0,NOM,FAC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,FAC,1.0,0.0,,,,0.0,0.0,1.0,,0.2777712345123291,0.2777712345123291,1.0,1.1707648876861736,0.4975610077381134,the corners,,,"the end of the house_1
",1.0,0.5
768_wuthering_heights_brat_0,1,c,,89,0,23,PRON,PER,79.0,9.0,6.0,PRON,,,,,,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,,,,,,,34.0,3.0,,,,0.058823529411764705,0.8823529411764706,0.058823529411764705,,,,5.665070533752441,,,,0.31682929250713354,0.9561343193054199,I,"I_16
my_9
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,1.0
768_wuthering_heights_brat_0,0,o,o_c,90,23,23,NOM,FAC,,,,,84.0,5.0,4.0,NOM,FAC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,FAC,1.0,0.0,,,,0.0,0.0,1.0,,0.3116444945335388,0.3116444945335388,1.0,1.1039841041093288,0.5304278135299683,the front,,,"the end of the house_1
",1.0,0.5
768_wuthering_heights_brat_0,1,c,,91,0,24,PRON,PER,89.0,1.0,1.0,PRON,,,,,,0.8857142857142857,0.0,0.11428571428571428,0.0,0.0,0.0,,,,,,,35.0,3.0,,,,0.05714285714285714,0.8857142857142857,0.05714285714285714,,,,5.918018817901611,,,,0.30936384177028103,0.9576624631881714,I,"I_17
my_9
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,1.0
768_wuthering_heights_brat_0,1,o,,92,24,24,PROP,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3169296977904257,0.7492642402648926,Hareton Earnshaw,,,,,0.7
768_wuthering_heights_brat_0,1,c,,93,0,25,PRON,PER,91.0,1.0,1.0,PRON,,,,,,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,,,,,,,36.0,3.0,,,,0.05555555555555555,0.8888888888888888,0.05555555555555555,,,,5.973378658294678,,,,0.32622229235653377,0.9552850127220154,I,"I_18
my_9
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,1.0
768_wuthering_heights_brat_0,1,c,,94,18,25,NOM,FAC,87.0,6.0,4.0,PRON,,,,,,0.0,0.0,0.25,0.0,0.0,0.75,,,,,,,4.0,3.0,,,,0.25,0.25,0.5,,,,4.247267246246338,,,,1.6027144572384742,0.6271673440933228,the place,"Wuthering Heights_1
Mr. Heathcliff 's dwelling_1
the house_1
it_1
",6.0,,,0.6
768_wuthering_heights_brat_0,1,c,,95,6,25,NOM,PER,81.0,13.0,8.0,PROP,,,,,,0.0,0.0,0.7391304347826086,0.0,0.0,0.2608695652173913,,,,,,,23.0,3.0,,,,0.13043478260869565,0.7391304347826086,0.13043478260869565,,,,5.056032657623291,,,,0.8828942201271264,0.8346571922302246,the surly owner,"Mr. Heathcliff_3
A capital fellow_1
He_1
him_1
his_4
your_1
sir_1
you_2
my_1
he_4
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
",50.0,,,0.8
768_wuthering_heights_brat_0,1,c,,96,6,25,PRON,PER,95.0,0.0,0.0,NOM,,,,,,0.4166666666666667,0.2916666666666667,0.2916666666666667,0.0,0.0,0.0,,,,,,,24.0,3.0,,,,0.125,0.7083333333333334,0.16666666666666666,,,,5.323485374450684,,,,0.5471540013960202,0.9164700508117676,his,"Mr. Heathcliff_3
A capital fellow_1
He_1
him_1
his_4
your_1
sir_1
you_2
my_1
he_4
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,97,0,25,PRON,PER,93.0,3.0,2.0,PRON,,,,,,0.8918918918918919,0.0,0.10810810810810811,0.0,0.0,0.0,,,,,,,37.0,3.0,,,,0.05405405405405406,0.8918918918918919,0.05405405405405406,,,,5.732922077178955,,,,0.47613121687834536,0.9303300380706787,my,"I_19
my_9
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,0.9
768_wuthering_heights_brat_0,1,c,,98,0,25,PRON,PER,97.0,0.0,0.0,PRON,,,,,,0.8947368421052632,0.0,0.10526315789473684,0.0,0.0,0.0,,,,,,,38.0,3.0,,,,0.05263157894736842,0.8947368421052632,0.05263157894736842,,,,6.091999530792236,,,,0.335578649847685,0.9538174271583557,I,"I_19
my_10
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,1.0
768_wuthering_heights_brat_0,1,c,,99,6,25,PRON,PER,96.0,2.0,1.0,PRON,,,,,,0.44,0.28,0.28,0.0,0.0,0.0,,,,,,,25.0,3.0,,,,0.12,0.72,0.16,,,,5.93234920501709,,,,0.4208287958271601,0.9392544031143188,his,"Mr. Heathcliff_3
A capital fellow_1
He_1
him_1
his_5
your_1
sir_1
you_2
my_1
he_4
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,0,c,c_o,100,23,25,NOM,FAC,90.0,9.0,4.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,1.0,1.0,,,,0.0,0.0,1.0,,,,-3.3058969974517822,0.0,-1.457209825515747,3.0,1.166709108367288,0.7216479778289795,the penetralium,"the front_1
",2.0,,,0.7
768_wuthering_heights_brat_0,1,c,,101,7,25,PRON,PER,61.0,39.0,15.0,PRON,,,,,,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,,,,,,,3.0,2.0,,,,0.0,0.6666666666666666,0.3333333333333333,,,,1.9619749784469604,,,,1.2442284713228235,0.6724224090576172,us,"such a suitable pair to divide the desolation between us_1
us_1
we_1
",4.0,,,0.7
768_wuthering_heights_brat_0,1,o,,102,25,25,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7473303840335753,0.8800179362297058,the family sitting-room,,,,,0.9
768_wuthering_heights_brat_0,1,o,,103,26,26,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5397552677603844,0.9183571934700012,any introductory lobby,,,,,0.9
768_wuthering_heights_brat_0,1,o,,104,27,27,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0743622756992743,0.7673695683479309,passage,,,,,0.8
768_wuthering_heights_brat_0,1,o,,105,28,28,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7352490852581754,0.8835926651954651,they,,,,,0.9
768_wuthering_heights_brat_0,1,o,,106,29,29,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8204118527736902,0.799408495426178,' the house ',,,,,0.8
768_wuthering_heights_brat_0,1,o,,107,30,30,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9259928523018117,0.8506402373313904,kitchen,,,,,0.9
768_wuthering_heights_brat_0,1,o,,108,31,31,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9083596624405215,0.8428850769996643,parlour,,,,,0.8
768_wuthering_heights_brat_0,1,c,,109,0,32,PRON,PER,98.0,10.0,10.0,PRON,,,,,,0.8974358974358975,0.0,0.10256410256410256,0.0,0.0,0.0,,,,,,,39.0,3.0,,,,0.05128205128205128,0.8974358974358975,0.05128205128205128,,,,5.918228626251221,,,,0.37484010208644414,0.9493926167488098,I,"I_20
my_10
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,0.9
768_wuthering_heights_brat_0,0,c,c_o,110,18,32,PROP,FAC,94.0,15.0,11.0,NOM,,,,,,0.0,0.0,0.2,0.2,0.0,0.6,,,,,,,5.0,3.0,,,,0.2,0.2,0.6,,,,-0.19628624618053436,0.0,0.0,1.0,1.533606030713987,0.4636155962944031,Wuthering Heights,"Wuthering Heights_1
Mr. Heathcliff 's dwelling_1
the house_1
it_1
the place_1
",6.0,,,0.5
768_wuthering_heights_brat_0,1,o,,111,32,32,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3217199493342517,0.45067623257637024,the kitchen,,,,,0.5
768_wuthering_heights_brat_0,1,o,,112,33,33,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6920039327630281,0.8931757211685181,another quarter,,,,,0.9
768_wuthering_heights_brat_0,1,c,,113,0,34,PRON,PER,109.0,3.0,3.0,PRON,,,,,,0.9,0.0,0.1,0.0,0.0,0.0,,,,,,,40.0,3.0,,,,0.05,0.9,0.05,,,,6.272082328796387,,,,0.3618395017574895,0.951911985874176,I,"I_21
my_10
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,1.0
768_wuthering_heights_brat_0,1,c,,114,0,34,PRON,PER,113.0,0.0,0.0,PRON,,,,,,0.9024390243902439,0.0,0.0975609756097561,0.0,0.0,0.0,,,,,,,41.0,3.0,,,,0.04878048780487805,0.9024390243902439,0.04878048780487805,,,,6.090839862823486,,,,0.39533382045472093,0.9467160105705261,I,"I_22
my_10
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,0.9
768_wuthering_heights_brat_0,1,o,,115,34,34,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8108980021391026,0.2261446714401245,The apartment,,,,,0.2
768_wuthering_heights_brat_0,1,o,,116,35,35,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971981074178631,0.7939537167549133,"a homely , northern farmer , with a stubborn countenance , and stalwart limbs set out to advantage in knee-breeches and gaiters",,,,,0.8
768_wuthering_heights_brat_0,0,c,c_o,117,35,36,NOM,PER,116.0,0.0,0.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,-1.5762139558792114,0.0,0.0,1.0,1.3971941810368707,0.6870741844177246,Such an individual,"a homely , northern farmer , with a stubborn countenance , and stalwart limbs set out to advantage in knee-breeches and gaiters_1
",5.0,,,0.7
768_wuthering_heights_brat_0,1,c,,118,35,36,PRON,PER,117.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,2.0,1.0,,,,0.0,0.0,1.0,,,,5.943967819213867,,,,0.2015329640698996,0.9752715229988098,his,"a homely , northern farmer , with a stubborn countenance , and stalwart limbs set out to advantage in knee-breeches and gaiters_1
Such an individual_1
",5.0,,,1.0
768_wuthering_heights_brat_0,1,c,,119,35,36,PRON,PER,118.0,0.0,0.0,PRON,,,,,,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,,,,,,,3.0,1.0,,,,0.0,0.3333333333333333,0.6666666666666666,,,,5.029637336730957,,,,0.8404598627134147,0.8703621625900269,his,"a homely , northern farmer , with a stubborn countenance , and stalwart limbs set out to advantage in knee-breeches and gaiters_1
Such an individual_1
his_1
",5.0,,,0.9
768_wuthering_heights_brat_0,1,c,,120,35,36,PRON,PER,119.0,0.0,0.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,4.0,1.0,,,,0.0,0.5,0.5,,,,5.108275413513184,,,,0.9003143552443815,0.8595446944236755,him,"a homely , northern farmer , with a stubborn countenance , and stalwart limbs set out to advantage in knee-breeches and gaiters_1
Such an individual_1
his_2
",5.0,,,0.9
768_wuthering_heights_brat_0,1,o,,121,36,36,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6852666542844983,0.8986915349960327,you,,,,,0.9
768_wuthering_heights_brat_0,1,c,,122,6,37,PROP,PER,99.0,22.0,16.0,PRON,,,,,,0.0,0.0,0.7307692307692307,0.11538461538461539,0.0,0.15384615384615385,,,,,,,26.0,3.0,,,,0.11538461538461539,0.7307692307692307,0.15384615384615385,,,,4.766895294189453,,,,0.4071065255359727,0.9405122995376587,Mr. Heathcliff,"Mr. Heathcliff_3
A capital fellow_1
He_1
him_1
his_6
your_1
sir_1
you_2
my_1
he_4
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,123,6,37,PRON,PER,122.0,0.0,0.0,PROP,,,,,,0.4444444444444444,0.25925925925925924,0.2962962962962963,0.0,0.0,0.0,,,,,,,27.0,3.0,,,,0.14814814814814814,0.7037037037037037,0.14814814814814814,,,,5.72190523147583,,,,0.6201200419281444,0.9079801440238953,his,"Mr. Heathcliff_4
A capital fellow_1
He_1
him_1
his_6
your_1
sir_1
you_2
my_1
he_4
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,124,34,37,NOM,FAC,115.0,8.0,3.0,NOM,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,3.782820701599121,,,,0.6062170891989633,0.8886278867721558,his abode,"The apartment_1
",3.0,,,0.9
768_wuthering_heights_brat_0,1,c,,125,6,37,PRON,PER,123.0,1.0,1.0,PRON,,,,,,0.4642857142857143,0.25,0.2857142857142857,0.0,0.0,0.0,,,,,,,28.0,3.0,,,,0.14285714285714285,0.7142857142857143,0.14285714285714285,,,,5.789936542510986,,,,0.5901865129090612,0.9146921634674072,He,"Mr. Heathcliff_4
A capital fellow_1
He_1
him_1
his_7
your_1
sir_1
you_2
my_1
he_4
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,o,,126,37,37,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.372540366549584,0.7543979287147522,dark-skinned gipsy,,,,,0.8
768_wuthering_heights_brat_0,1,o,,127,38,38,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2606393337255268,0.78954017162323,a gentleman,,,,,0.8
768_wuthering_heights_brat_0,1,o,,128,39,39,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70584092547664,0.8911786079406738,a gentleman,,,,,0.9
768_wuthering_heights_brat_0,1,o,,129,40,40,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.177501589694217,0.7996028661727905,many a country squire,,,,,0.8
768_wuthering_heights_brat_0,1,c,,130,6,41,PRON,PER,125.0,4.0,4.0,PRON,,,,,,0.4827586206896552,0.2413793103448276,0.27586206896551724,0.0,0.0,0.0,,,,,,,29.0,3.0,,,,0.13793103448275862,0.7241379310344828,0.13793103448275862,,,,5.394201278686523,,,,0.7264217882401156,0.8943252563476562,his,"Mr. Heathcliff_4
A capital fellow_1
He_2
him_1
his_7
your_1
sir_1
you_2
my_1
he_4
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,131,6,41,PRON,PER,130.0,0.0,0.0,PRON,,,,,,0.5,0.23333333333333334,0.26666666666666666,0.0,0.0,0.0,,,,,,,30.0,3.0,,,,0.13333333333333333,0.7333333333333333,0.13333333333333333,,,,5.8363447189331055,,,,0.5920629192972445,0.9167017936706543,he,"Mr. Heathcliff_4
A capital fellow_1
He_2
him_1
his_8
your_1
sir_1
you_2
my_1
he_4
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,o,,132,41,41,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0298910378439339,0.8307799696922302,some people,,,,,0.8
768_wuthering_heights_brat_0,1,c,,133,6,42,PRON,PER,131.0,1.0,1.0,PRON,,,,,,0.5161290322580645,0.22580645161290322,0.25806451612903225,0.0,0.0,0.0,,,,,,,31.0,3.0,,,,0.12903225806451613,0.7419354838709677,0.12903225806451613,,,,5.9291205406188965,,,,0.5584347819069407,0.9226213693618774,him,"Mr. Heathcliff_4
A capital fellow_1
He_2
him_1
his_8
your_1
sir_1
you_2
my_1
he_5
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,134,0,42,PRON,PER,114.0,19.0,9.0,PRON,,,,,,0.9047619047619048,0.0,0.09523809523809523,0.0,0.0,0.0,,,,,,,42.0,3.0,,,,0.047619047619047616,0.9047619047619048,0.047619047619047616,,,,5.168600082397461,,,,0.3677416703308038,0.9518144130706787,I,"I_23
my_10
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,1.0
768_wuthering_heights_brat_0,1,c,,135,0,42,PRON,PER,134.0,0.0,0.0,PRON,,,,,,0.9069767441860465,0.0,0.09302325581395349,0.0,0.0,0.0,,,,,,,43.0,3.0,,,,0.046511627906976744,0.9069767441860465,0.046511627906976744,,,,6.2559309005737305,,,,0.4555272535278103,0.939211905002594,me,"I_24
my_10
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_3
",88.0,,,0.9
768_wuthering_heights_brat_0,1,c,,136,0,42,PRON,PER,135.0,0.0,0.0,PRON,,,,,,0.9090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,,,,,,,44.0,3.0,,,,0.045454545454545456,0.9090909090909091,0.045454545454545456,,,,5.850473403930664,,,,0.5410358218069906,0.9258047938346863,I,"I_24
my_10
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_4
",88.0,,,0.9
768_wuthering_heights_brat_0,1,c,,137,6,42,PRON,PER,133.0,3.0,1.0,PRON,,,,,,0.53125,0.21875,0.25,0.0,0.0,0.0,,,,,,,32.0,3.0,,,,0.125,0.75,0.125,,,,5.542026519775391,,,,0.7242439030104639,0.8952438831329346,his,"Mr. Heathcliff_4
A capital fellow_1
He_2
him_2
his_8
your_1
sir_1
you_2
my_1
he_5
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,138,6,42,PRON,PER,137.0,0.0,0.0,PRON,,,,,,0.5454545454545454,0.21212121212121213,0.24242424242424243,0.0,0.0,0.0,,,,,,,33.0,3.0,,,,0.12121212121212122,0.7575757575757576,0.12121212121212122,,,,5.968954563140869,,,,0.5150833187949961,0.9295334219932556,He,"Mr. Heathcliff_4
A capital fellow_1
He_2
him_2
his_9
your_1
sir_1
you_2
my_1
he_5
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,139,0,42,PRON,PER,136.0,2.0,1.0,PRON,,,,,,0.9111111111111111,0.0,0.08888888888888889,0.0,0.0,0.0,,,,,,,45.0,3.0,,,,0.044444444444444446,0.9111111111111111,0.044444444444444446,,,,5.90552282333374,,,,0.47912294713762704,0.93548583984375,I,"I_25
my_10
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_4
",88.0,,,0.9
768_wuthering_heights_brat_0,1,c,,140,0,42,PRON,PER,139.0,0.0,0.0,PRON,,,,,,0.9130434782608695,0.0,0.08695652173913043,0.0,0.0,0.0,,,,,,,46.0,3.0,,,,0.043478260869565216,0.9130434782608695,0.043478260869565216,,,,6.017148971557617,,,,0.4983819663441765,0.9325358867645264,I,"I_26
my_10
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_4
",88.0,,,0.9
768_wuthering_heights_brat_0,1,c,,141,0,42,PRON,PER,140.0,0.0,0.0,PRON,,,,,,0.9148936170212766,0.0,0.0851063829787234,0.0,0.0,0.0,,,,,,,47.0,3.0,,,,0.0425531914893617,0.9148936170212766,0.0425531914893617,,,,5.772736549377441,,,,0.558222403931303,0.9230435490608215,my,"I_27
my_10
my heart_1
Mr. Lockwood_2
myself_2
sir_1
me_4
",88.0,,,0.9
768_wuthering_heights_brat_0,1,c,,142,6,42,PRON,PER,138.0,3.0,1.0,PRON,,,,,,0.5588235294117647,0.20588235294117646,0.23529411764705882,0.0,0.0,0.0,,,,,,,34.0,3.0,,,,0.11764705882352941,0.7647058823529411,0.11764705882352941,,,,6.026129722595215,,,,0.5878952319335821,0.917813777923584,him,"Mr. Heathcliff_4
A capital fellow_1
He_3
him_2
his_9
your_1
sir_1
you_2
my_1
he_5
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,143,6,42,PROP,PER,142.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.7714285714285715,0.11428571428571428,0.0,0.11428571428571428,,,,,,,35.0,3.0,,,,0.11428571428571428,0.7714285714285715,0.11428571428571428,,,,6.566748142242432,,,,0.6750535959969781,0.9021565318107605,Mr. Heathcliff,"Mr. Heathcliff_4
A capital fellow_1
He_3
him_3
his_9
your_1
sir_1
you_2
my_1
he_5
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,144,6,42,PRON,PER,143.0,0.0,0.0,PROP,,,,,,0.5555555555555556,0.19444444444444445,0.25,0.0,0.0,0.0,,,,,,,36.0,3.0,,,,0.1388888888888889,0.75,0.1111111111111111,,,,5.177937984466553,,,,0.8445091633944372,0.8743146061897278,his,"Mr. Heathcliff_5
A capital fellow_1
He_3
him_3
his_9
your_1
sir_1
you_2
my_1
he_5
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
768_wuthering_heights_brat_0,1,c,,145,6,42,PRON,PER,144.0,0.0,0.0,PRON,,,,,,0.5675675675675675,0.1891891891891892,0.24324324324324326,0.0,0.0,0.0,,,,,,,37.0,3.0,,,,0.13513513513513514,0.7567567567567568,0.10810810810810811,,,,5.662581443786621,,,,0.651118301806333,0.9073622822761536,he,"Mr. Heathcliff_5
A capital fellow_1
He_3
him_3
his_10
your_1
sir_1
you_2
my_1
he_5
I_2
me_1
a man who seemed more exaggeratedly reserved than myself_1
the surly owner_1
",50.0,,,0.9
